,n_viajes
2021-04-05 10:00:00,134.317
2021-04-05 11:00:00,194.421
2021-04-05 12:00:00,193.167
2021-04-05 13:00:00,357.492
2021-04-05 14:00:00,302.576
2021-04-05 15:00:00,170.972
2021-04-05 16:00:00,158.343
2021-04-05 17:00:00,267.502
2021-04-05 18:00:00,368.87
2021-04-05 19:00:00,237.684
2021-04-05 20:00:00,207.398
2021-04-05 21:00:00,153.341
2021-04-05 22:00:00,144.935
2021-04-05 23:00:00,33.184
2021-04-06 00:00:00,13.046
2021-04-06 01:00:00,20.858
2021-04-06 02:00:00,7.032
2021-04-06 03:00:00,45.086
2021-04-06 04:00:00,39.831
2021-04-06 05:00:00,99.901
2021-04-06 06:00:00,84.629
2021-04-06 07:00:00,162.35
2021-04-06 08:00:00,213.702
2021-04-06 09:00:00,174.79
2021-04-06 10:00:00,240.62800000000001
2021-04-06 11:00:00,197.332
2021-04-06 12:00:00,191.355
2021-04-06 13:00:00,279.342
2021-04-06 14:00:00,316.614
2021-04-06 15:00:00,186.543
2021-04-06 16:00:00,233.39600000000002
2021-04-06 17:00:00,264.013
2021-04-06 18:00:00,420.82099999999997
2021-04-06 19:00:00,298.397
2021-04-06 20:00:00,273.307
2021-04-06 21:00:00,169.961
2021-04-06 22:00:00,92.94
2021-04-06 23:00:00,7.041
2021-04-07 00:00:00,13.681000000000001
2021-04-07 01:00:00,20.061
2021-04-07 02:00:00,28.123
2021-04-07 03:00:00,22.783
2021-04-07 04:00:00,36.533
2021-04-07 05:00:00,45.769999999999996
2021-04-07 06:00:00,83.795
2021-04-07 07:00:00,282.731
2021-04-07 08:00:00,251.765
2021-04-07 09:00:00,186.839
2021-04-07 10:00:00,214.87
2021-04-07 11:00:00,141.618
2021-04-07 12:00:00,190.656
2021-04-07 13:00:00,281.528
2021-04-07 14:00:00,258.489
2021-04-07 15:00:00,264.687
2021-04-07 16:00:00,200.65099999999998
2021-04-07 17:00:00,335.651
2021-04-07 18:00:00,385.001
2021-04-07 19:00:00,352.489
2021-04-07 20:00:00,119.583
2021-04-07 21:00:00,153.272
2021-04-07 22:00:00,64.001
2021-04-07 23:00:00,12.986
2021-04-08 00:00:00,50.59
2021-04-08 01:00:00,6.812
2021-04-08 02:00:00,20.174
2021-04-08 03:00:00,23.017
2021-04-08 04:00:00,47.27
2021-04-08 05:00:00,41.165
2021-04-08 06:00:00,148.758
2021-04-08 07:00:00,215.244
2021-04-08 08:00:00,278.875
2021-04-08 09:00:00,123.15
2021-04-08 10:00:00,191.821
2021-04-08 11:00:00,247.291
2021-04-08 12:00:00,217.675
2021-04-08 13:00:00,289.94100000000003
2021-04-08 14:00:00,346.961
2021-04-08 15:00:00,249.189
2021-04-08 16:00:00,304.398
2021-04-08 17:00:00,262.803
2021-04-08 18:00:00,360.59299999999996
2021-04-08 19:00:00,256.18
2021-04-08 20:00:00,203.287
2021-04-08 21:00:00,102.485
2021-04-08 22:00:00,63.889
2021-04-08 23:00:00,48.274
2021-04-09 00:00:00,53.356
2021-04-09 01:00:00,24.871000000000002
2021-04-09 02:00:00,22.049
2021-04-09 03:00:00,
2021-04-09 04:00:00,32.886
2021-04-09 05:00:00,53.227000000000004
2021-04-09 06:00:00,182.907
2021-04-09 07:00:00,258.489
2021-04-09 08:00:00,223.611
2021-04-09 09:00:00,152.893
2021-04-09 10:00:00,75.837
2021-04-09 11:00:00,192.02100000000002
2021-04-09 12:00:00,164.924
2021-04-09 13:00:00,414.567
2021-04-09 14:00:00,408.353
2021-04-09 15:00:00,347.261
2021-04-09 16:00:00,184.788
2021-04-09 17:00:00,315.932
2021-04-09 18:00:00,363.756
2021-04-09 19:00:00,252.941
2021-04-09 20:00:00,328.69100000000003
2021-04-09 21:00:00,176.13500000000002
2021-04-09 22:00:00,95.924
2021-04-09 23:00:00,49.93
2021-04-10 00:00:00,30.691000000000003
2021-04-10 01:00:00,6.009
2021-04-10 02:00:00,46.75
2021-04-10 03:00:00,14.51
2021-04-10 04:00:00,49.981
2021-04-10 05:00:00,20.843
2021-04-10 06:00:00,87.806
2021-04-10 07:00:00,92.707
2021-04-10 08:00:00,121.535
2021-04-10 09:00:00,177.593
2021-04-10 10:00:00,192.453
2021-04-10 11:00:00,209.252
2021-04-10 12:00:00,255.222
2021-04-10 13:00:00,300.411
2021-04-10 14:00:00,223.002
2021-04-10 15:00:00,114.41600000000001
2021-04-10 16:00:00,169.836
2021-04-10 17:00:00,160.44
2021-04-10 18:00:00,171.943
2021-04-10 19:00:00,142.788
2021-04-10 20:00:00,171.078
2021-04-10 21:00:00,261.976
2021-04-10 22:00:00,145.669
2021-04-10 23:00:00,65.802
2021-04-11 00:00:00,14.68
2021-04-11 01:00:00,23.631999999999998
2021-04-11 02:00:00,7.385
2021-04-11 03:00:00,32.708
2021-04-11 04:00:00,32.559
2021-04-11 05:00:00,22.064999999999998
2021-04-11 06:00:00,54.292
2021-04-11 07:00:00,74.307
2021-04-11 08:00:00,91.732
2021-04-11 09:00:00,201.509
2021-04-11 10:00:00,199.409
2021-04-11 11:00:00,208.77100000000002
2021-04-11 12:00:00,234.084
2021-04-11 13:00:00,283.529
2021-04-11 14:00:00,201.353
2021-04-11 15:00:00,99.365
2021-04-11 16:00:00,162.213
2021-04-11 17:00:00,179.023
2021-04-11 18:00:00,229.37199999999999
2021-04-11 19:00:00,82.80499999999999
2021-04-11 20:00:00,158.45
2021-04-11 21:00:00,128.472
2021-04-11 22:00:00,73.228
2021-04-11 23:00:00,14.725
2021-04-12 00:00:00,21.26
2021-04-12 01:00:00,27.592
2021-04-12 02:00:00,18.756
2021-04-12 03:00:00,23.007
2021-04-12 04:00:00,75.196
2021-04-12 05:00:00,120.72
2021-04-12 06:00:00,144.12800000000001
2021-04-12 07:00:00,263.148
2021-04-12 08:00:00,141.914
2021-04-12 09:00:00,210.012
2021-04-12 10:00:00,183.764
2021-04-12 11:00:00,201.356
2021-04-12 12:00:00,203.624
2021-04-12 13:00:00,302.903
2021-04-12 14:00:00,300.728
2021-04-12 15:00:00,221.363
2021-04-12 16:00:00,154.869
2021-04-12 17:00:00,283.117
2021-04-12 18:00:00,334.82800000000003
2021-04-12 19:00:00,274.675
2021-04-12 20:00:00,198.053
2021-04-12 21:00:00,107.51700000000001
2021-04-12 22:00:00,127.384
2021-04-12 23:00:00,24.950000000000003
2021-04-13 00:00:00,21.698999999999998
2021-04-13 01:00:00,20.749
2021-04-13 02:00:00,29.934
2021-04-13 03:00:00,6.996
2021-04-13 04:00:00,66.351
2021-04-13 05:00:00,35.583
2021-04-13 06:00:00,148.225
2021-04-13 07:00:00,231.36100000000002
2021-04-13 08:00:00,268.383
2021-04-13 09:00:00,205.598
2021-04-13 10:00:00,165.107
2021-04-13 11:00:00,187.21
2021-04-13 12:00:00,241.291
2021-04-13 13:00:00,294.574
2021-04-13 14:00:00,374.914
2021-04-13 15:00:00,246.628
2021-04-13 16:00:00,195.824
2021-04-13 17:00:00,211.134
2021-04-13 18:00:00,327.07599999999996
2021-04-13 19:00:00,302.875
2021-04-13 20:00:00,321.101
2021-04-13 21:00:00,271.152
2021-04-13 22:00:00,48.037
2021-04-13 23:00:00,26.64
2021-04-14 00:00:00,53.521
2021-04-14 01:00:00,6.892
2021-04-14 02:00:00,23.528
2021-04-14 03:00:00,22.881
2021-04-14 04:00:00,74.644
2021-04-14 05:00:00,115.767
2021-04-14 06:00:00,152.792
2021-04-14 07:00:00,273.932
2021-04-14 08:00:00,231.86599999999999
2021-04-14 09:00:00,98.403
2021-04-14 10:00:00,102.019
2021-04-14 11:00:00,157.348
2021-04-14 12:00:00,259.633
2021-04-14 13:00:00,203.075
2021-04-14 14:00:00,353.662
2021-04-14 15:00:00,201.76
2021-04-14 16:00:00,250.622
2021-04-14 17:00:00,329.315
2021-04-14 18:00:00,419.829
2021-04-14 19:00:00,277.711
2021-04-14 20:00:00,170.129
2021-04-14 21:00:00,170.904
2021-04-14 22:00:00,62.817
2021-04-14 23:00:00,87.60000000000001
2021-04-15 00:00:00,76.39
2021-04-15 01:00:00,8.063
2021-04-15 02:00:00,21.279
2021-04-15 03:00:00,11.617
2021-04-15 04:00:00,66.342
2021-04-15 05:00:00,49.795
2021-04-15 06:00:00,78.608
2021-04-15 07:00:00,167.184
2021-04-15 08:00:00,200.216
2021-04-15 09:00:00,222.884
2021-04-15 10:00:00,202.21699999999998
2021-04-15 11:00:00,132.65200000000002
2021-04-15 12:00:00,258.321
2021-04-15 13:00:00,262.679
2021-04-15 14:00:00,299.695
2021-04-15 15:00:00,267.43399999999997
2021-04-15 16:00:00,210.256
2021-04-15 17:00:00,231.39499999999998
2021-04-15 18:00:00,333.001
2021-04-15 19:00:00,194.211
2021-04-15 20:00:00,127.401
2021-04-15 21:00:00,80.121
2021-04-15 22:00:00,106.283
2021-04-15 23:00:00,40.239
2021-04-16 00:00:00,48.414
2021-04-16 01:00:00,
2021-04-16 02:00:00,30.174
2021-04-16 03:00:00,14.084
2021-04-16 04:00:00,45.881
2021-04-16 05:00:00,61.003
2021-04-16 06:00:00,131.781
2021-04-16 07:00:00,134.174
2021-04-16 08:00:00,253.315
2021-04-16 09:00:00,98.63
2021-04-16 10:00:00,180.321
2021-04-16 11:00:00,172.827
2021-04-16 12:00:00,223.53
2021-04-16 13:00:00,237.16
2021-04-16 14:00:00,395.31600000000003
2021-04-16 15:00:00,190.67
2021-04-16 16:00:00,231.814
2021-04-16 17:00:00,164.79500000000002
2021-04-16 18:00:00,301.549
2021-04-16 19:00:00,188.731
2021-04-16 20:00:00,208.314
2021-04-16 21:00:00,149.419
2021-04-16 22:00:00,107.854
2021-04-16 23:00:00,21.669
2021-04-17 00:00:00,72.253
2021-04-17 01:00:00,7.225
2021-04-17 02:00:00,12.447
2021-04-17 03:00:00,54.931
2021-04-17 04:00:00,37.260999999999996
2021-04-17 05:00:00,56.199
2021-04-17 06:00:00,120.701
2021-04-17 07:00:00,122.339
2021-04-17 08:00:00,231.56199999999998
2021-04-17 09:00:00,188.37
2021-04-17 10:00:00,207.53699999999998
2021-04-17 11:00:00,205.06799999999998
2021-04-17 12:00:00,362.834
2021-04-17 13:00:00,309.605
2021-04-17 14:00:00,257.556
2021-04-17 15:00:00,262.951
2021-04-17 16:00:00,180.953
2021-04-17 17:00:00,165.72
2021-04-17 18:00:00,176.476
2021-04-17 19:00:00,280.71999999999997
2021-04-17 20:00:00,242.481
2021-04-17 21:00:00,116.38900000000001
2021-04-17 22:00:00,182.09799999999998
2021-04-17 23:00:00,20.991
2021-04-18 00:00:00,65.375
2021-04-18 01:00:00,33.97
2021-04-18 02:00:00,37.281
2021-04-18 03:00:00,31.471
2021-04-18 04:00:00,13.147
2021-04-18 05:00:00,47.188
2021-04-18 06:00:00,36.774
2021-04-18 07:00:00,75.374
2021-04-18 08:00:00,191.97299999999998
2021-04-18 09:00:00,227.577
2021-04-18 10:00:00,221.4
2021-04-18 11:00:00,336.555
2021-04-18 12:00:00,272.61
2021-04-18 13:00:00,184.624
2021-04-18 14:00:00,213.872
2021-04-18 15:00:00,168.77700000000002
2021-04-18 16:00:00,291.325
2021-04-18 17:00:00,223.84
2021-04-18 18:00:00,274.294
2021-04-18 19:00:00,210.94899999999998
2021-04-18 20:00:00,149.699
2021-04-18 21:00:00,114.384
2021-04-18 22:00:00,55.333
2021-04-18 23:00:00,7.454
2021-04-19 00:00:00,13.039000000000001
2021-04-19 01:00:00,
2021-04-19 02:00:00,12.870000000000001
2021-04-19 03:00:00,45.328
2021-04-19 04:00:00,20.62
2021-04-19 05:00:00,89.142
2021-04-19 06:00:00,125.085
2021-04-19 07:00:00,199.523
2021-04-19 08:00:00,308.415
2021-04-19 09:00:00,169.529
2021-04-19 10:00:00,162.53
2021-04-19 11:00:00,252.661
2021-04-19 12:00:00,131.436
2021-04-19 13:00:00,379.041
2021-04-19 14:00:00,266.538
2021-04-19 15:00:00,330.259
2021-04-19 16:00:00,181.843
2021-04-19 17:00:00,309.657
2021-04-19 18:00:00,444.962
2021-04-19 19:00:00,269.051
2021-04-19 20:00:00,253.245
2021-04-19 21:00:00,109.243
2021-04-19 22:00:00,47.931
2021-04-19 23:00:00,14.96
2021-04-20 00:00:00,38.646
2021-04-20 01:00:00,53.102000000000004
2021-04-20 02:00:00,
2021-04-20 03:00:00,27.157
2021-04-20 04:00:00,22.511
2021-04-20 05:00:00,49.581
2021-04-20 06:00:00,83.576
2021-04-20 07:00:00,163.611
2021-04-20 08:00:00,274.738
2021-04-20 09:00:00,141.71800000000002
2021-04-20 10:00:00,249.552
2021-04-20 11:00:00,280.966
2021-04-20 12:00:00,228.31300000000002
2021-04-20 13:00:00,261.043
2021-04-20 14:00:00,299.738
2021-04-20 15:00:00,282.705
2021-04-20 16:00:00,279.619
2021-04-20 17:00:00,345.824
2021-04-20 18:00:00,310.012
2021-04-20 19:00:00,395.766
2021-04-20 20:00:00,248.168
2021-04-20 21:00:00,148.597
2021-04-20 22:00:00,102.696
2021-04-20 23:00:00,36.463
2021-04-21 00:00:00,48.315
2021-04-21 01:00:00,35.108
2021-04-21 02:00:00,24.181
2021-04-21 03:00:00,20.386
2021-04-21 04:00:00,53.33
2021-04-21 05:00:00,64.695
2021-04-21 06:00:00,101.873
2021-04-21 07:00:00,192.225
2021-04-21 08:00:00,305.545
2021-04-21 09:00:00,161.689
2021-04-21 10:00:00,193.332
2021-04-21 11:00:00,218.482
2021-04-21 12:00:00,147.507
2021-04-21 13:00:00,345.447
2021-04-21 14:00:00,273.453
2021-04-21 15:00:00,248.56
2021-04-21 16:00:00,187.731
2021-04-21 17:00:00,304.87
2021-04-21 18:00:00,356.776
2021-04-21 19:00:00,213.801
2021-04-21 20:00:00,106.724
2021-04-21 21:00:00,143.404
2021-04-21 22:00:00,48.311
2021-04-21 23:00:00,66.094
2021-04-22 00:00:00,35.434
2021-04-22 01:00:00,13.742
2021-04-22 02:00:00,32.791
2021-04-22 03:00:00,11.7
2021-04-22 04:00:00,44.074
2021-04-22 05:00:00,80.704
2021-04-22 06:00:00,93.705
2021-04-22 07:00:00,195.159
2021-04-22 08:00:00,314.77
2021-04-22 09:00:00,294.199
2021-04-22 10:00:00,247.969
2021-04-22 11:00:00,135.298
2021-04-22 12:00:00,237.528
2021-04-22 13:00:00,321.104
2021-04-22 14:00:00,253.578
2021-04-22 15:00:00,311.883
2021-04-22 16:00:00,232.30100000000002
2021-04-22 17:00:00,227.66
2021-04-22 18:00:00,345.446
2021-04-22 19:00:00,244.257
2021-04-22 20:00:00,300.681
2021-04-22 21:00:00,131.903
2021-04-22 22:00:00,82.986
2021-04-22 23:00:00,26.383
2021-04-23 00:00:00,47.504999999999995
2021-04-23 01:00:00,44.0
2021-04-23 02:00:00,23.698999999999998
2021-04-23 03:00:00,7.15
2021-04-23 04:00:00,42.176
2021-04-23 05:00:00,100.522
2021-04-23 06:00:00,91.399
2021-04-23 07:00:00,269.325
2021-04-23 08:00:00,273.041
2021-04-23 09:00:00,190.271
2021-04-23 10:00:00,137.628
2021-04-23 11:00:00,185.61
2021-04-23 12:00:00,234.703
2021-04-23 13:00:00,251.69
2021-04-23 14:00:00,407.955
2021-04-23 15:00:00,261.105
2021-04-23 16:00:00,233.916
2021-04-23 17:00:00,228.405
2021-04-23 18:00:00,253.76
2021-04-23 19:00:00,269.76800000000003
2021-04-23 20:00:00,152.115
2021-04-23 21:00:00,118.374
2021-04-23 22:00:00,136.028
2021-04-23 23:00:00,13.567
2021-04-24 00:00:00,7.304
2021-04-24 01:00:00,
2021-04-24 02:00:00,7.304
2021-04-24 03:00:00,7.304
2021-04-24 04:00:00,7.596
2021-04-24 05:00:00,50.651
2021-04-24 06:00:00,88.924
2021-04-24 07:00:00,102.512
2021-04-24 08:00:00,121.744
2021-04-24 09:00:00,146.006
2021-04-24 10:00:00,181.327
2021-04-24 11:00:00,195.058
2021-04-24 12:00:00,272.931
2021-04-24 13:00:00,297.91700000000003
2021-04-24 14:00:00,263.419
2021-04-24 15:00:00,204.095
2021-04-24 16:00:00,131.073
2021-04-24 17:00:00,136.197
2021-04-24 18:00:00,110.45
2021-04-24 19:00:00,120.867
2021-04-24 20:00:00,159.812
2021-04-24 21:00:00,87.13900000000001
2021-04-24 22:00:00,89.127
2021-04-24 23:00:00,7.776
2021-04-25 00:00:00,22.567
2021-04-25 01:00:00,47.283
2021-04-25 02:00:00,15.556000000000001
2021-04-25 03:00:00,7.392
2021-04-25 04:00:00,47.852999999999994
2021-04-25 05:00:00,23.482999999999997
2021-04-25 06:00:00,73.542
2021-04-25 07:00:00,82.41499999999999
2021-04-25 08:00:00,133.33100000000002
2021-04-25 09:00:00,149.933
2021-04-25 10:00:00,292.822
2021-04-25 11:00:00,160.226
2021-04-25 12:00:00,334.9
2021-04-25 13:00:00,196.031
2021-04-25 14:00:00,165.85399999999998
2021-04-25 15:00:00,108.505
2021-04-25 16:00:00,170.316
2021-04-25 17:00:00,143.285
2021-04-25 18:00:00,162.654
2021-04-25 19:00:00,184.734
2021-04-25 20:00:00,104.255
2021-04-25 21:00:00,125.805
2021-04-25 22:00:00,24.566000000000003
2021-04-25 23:00:00,28.371000000000002
2021-04-26 00:00:00,14.428
2021-04-26 01:00:00,63.69499999999999
2021-04-26 02:00:00,38.429
2021-04-26 03:00:00,41.342999999999996
2021-04-26 04:00:00,30.729
2021-04-26 05:00:00,72.54
2021-04-26 06:00:00,135.732
2021-04-26 07:00:00,189.338
2021-04-26 08:00:00,146.761
2021-04-26 09:00:00,241.362
2021-04-26 10:00:00,146.691
2021-04-26 11:00:00,152.861
2021-04-26 12:00:00,227.612
2021-04-26 13:00:00,256.48
2021-04-26 14:00:00,227.557
2021-04-26 15:00:00,267.087
2021-04-26 16:00:00,169.728
2021-04-26 17:00:00,262.946
2021-04-26 18:00:00,394.21999999999997
2021-04-26 19:00:00,242.078
2021-04-26 20:00:00,182.082
2021-04-26 21:00:00,120.062
2021-04-26 22:00:00,68.53999999999999
2021-04-26 23:00:00,27.291
2021-04-27 00:00:00,14.697
2021-04-27 01:00:00,20.397
2021-04-27 02:00:00,36.782
2021-04-27 03:00:00,26.249000000000002
2021-04-27 04:00:00,36.002
2021-04-27 05:00:00,48.245000000000005
2021-04-27 06:00:00,161.538
2021-04-27 07:00:00,197.059
2021-04-27 08:00:00,222.04399999999998
2021-04-27 09:00:00,132.128
2021-04-27 10:00:00,240.848
2021-04-27 11:00:00,167.06
2021-04-27 12:00:00,237.02
2021-04-27 13:00:00,309.962
2021-04-27 14:00:00,421.315
2021-04-27 15:00:00,304.619
2021-04-27 16:00:00,174.148
2021-04-27 17:00:00,202.905
2021-04-27 18:00:00,382.904
2021-04-27 19:00:00,295.05899999999997
2021-04-27 20:00:00,223.324
2021-04-27 21:00:00,129.751
2021-04-27 22:00:00,116.577
2021-04-27 23:00:00,37.650999999999996
2021-04-28 00:00:00,21.582
2021-04-28 01:00:00,14.196
2021-04-28 02:00:00,31.868000000000002
2021-04-28 03:00:00,15.328
2021-04-28 04:00:00,27.119999999999997
2021-04-28 05:00:00,54.471000000000004
2021-04-28 06:00:00,158.584
2021-04-28 07:00:00,247.27
2021-04-28 08:00:00,291.12
2021-04-28 09:00:00,237.496
2021-04-28 10:00:00,199.073
2021-04-28 11:00:00,207.82999999999998
2021-04-28 12:00:00,239.038
2021-04-28 13:00:00,327.67
2021-04-28 14:00:00,288.649
2021-04-28 15:00:00,248.214
2021-04-28 16:00:00,264.94
2021-04-28 17:00:00,200.057
2021-04-28 18:00:00,428.737
2021-04-28 19:00:00,314.832
2021-04-28 20:00:00,168.071
2021-04-28 21:00:00,102.58
2021-04-28 22:00:00,99.288
2021-04-28 23:00:00,56.269
2021-04-29 00:00:00,103.31099999999999
2021-04-29 01:00:00,14.876
2021-04-29 02:00:00,14.2
2021-04-29 03:00:00,32.754999999999995
2021-04-29 04:00:00,
2021-04-29 05:00:00,98.106
2021-04-29 06:00:00,96.101
2021-04-29 07:00:00,194.831
2021-04-29 08:00:00,269.677
2021-04-29 09:00:00,89.575
2021-04-29 10:00:00,176.557
2021-04-29 11:00:00,179.79
2021-04-29 12:00:00,239.738
2021-04-29 13:00:00,230.72899999999998
2021-04-29 14:00:00,346.592
2021-04-29 15:00:00,248.796
2021-04-29 16:00:00,169.45399999999998
2021-04-29 17:00:00,273.274
2021-04-29 18:00:00,275.212
2021-04-29 19:00:00,373.835
2021-04-29 20:00:00,188.289
2021-04-29 21:00:00,130.2
2021-04-29 22:00:00,74.648
2021-04-29 23:00:00,28.562
2021-04-30 00:00:00,61.366
2021-04-30 01:00:00,14.439
2021-04-30 02:00:00,10.886
2021-04-30 03:00:00,39.233
2021-04-30 04:00:00,7.254
2021-04-30 05:00:00,57.156
2021-04-30 06:00:00,155.939
2021-04-30 07:00:00,223.407
2021-04-30 08:00:00,209.582
2021-04-30 09:00:00,73.145
2021-04-30 10:00:00,139.657
2021-04-30 11:00:00,147.85399999999998
2021-04-30 12:00:00,171.456
2021-04-30 13:00:00,140.593
2021-04-30 14:00:00,341.787
2021-04-30 15:00:00,212.822
2021-04-30 16:00:00,147.486
2021-04-30 17:00:00,301.133
2021-04-30 18:00:00,340.231
2021-04-30 19:00:00,196.965
2021-04-30 20:00:00,219.56900000000002
2021-04-30 21:00:00,204.736
2021-04-30 22:00:00,117.15
2021-04-30 23:00:00,22.545
2021-05-01 00:00:00,
2021-05-01 01:00:00,14.231000000000002
2021-05-01 02:00:00,24.125
2021-05-01 03:00:00,7.396
2021-05-01 04:00:00,24.843
2021-05-01 05:00:00,52.048
2021-05-01 06:00:00,84.145
2021-05-01 07:00:00,122.84100000000001
2021-05-01 08:00:00,169.304
2021-05-01 09:00:00,204.594
2021-05-01 10:00:00,192.312
2021-05-01 11:00:00,230.486
2021-05-01 12:00:00,349.384
2021-05-01 13:00:00,317.29699999999997
2021-05-01 14:00:00,203.756
2021-05-01 15:00:00,157.29399999999998
2021-05-01 16:00:00,111.44399999999999
2021-05-01 17:00:00,242.049
2021-05-01 18:00:00,354.02
2021-05-01 19:00:00,198.535
2021-05-01 20:00:00,113.015
2021-05-01 21:00:00,171.242
2021-05-01 22:00:00,194.446
2021-05-01 23:00:00,48.739999999999995
2021-05-02 00:00:00,10.786
2021-05-02 01:00:00,
2021-05-02 02:00:00,29.898000000000003
2021-05-02 03:00:00,22.412
2021-05-02 04:00:00,18.239
2021-05-02 05:00:00,37.058
2021-05-02 06:00:00,29.227
2021-05-02 07:00:00,126.987
2021-05-02 08:00:00,214.475
2021-05-02 09:00:00,208.77
2021-05-02 10:00:00,216.301
2021-05-02 11:00:00,211.38
2021-05-02 12:00:00,291.328
2021-05-02 13:00:00,281.18
2021-05-02 14:00:00,197.652
2021-05-02 15:00:00,343.307
2021-05-02 16:00:00,263.65500000000003
2021-05-02 17:00:00,218.02100000000002
2021-05-02 18:00:00,192.004
2021-05-02 19:00:00,174.717
2021-05-02 20:00:00,148.299
2021-05-02 21:00:00,141.601
2021-05-02 22:00:00,82.20100000000001
2021-05-02 23:00:00,67.533
2021-05-03 00:00:00,
2021-05-03 01:00:00,80.09
2021-05-03 02:00:00,7.381
2021-05-03 03:00:00,22.741
2021-05-03 04:00:00,56.12
2021-05-03 05:00:00,85.619
2021-05-03 06:00:00,119.848
2021-05-03 07:00:00,192.824
2021-05-03 08:00:00,189.591
2021-05-03 09:00:00,141.862
2021-05-03 10:00:00,189.596
2021-05-03 11:00:00,193.227
2021-05-03 12:00:00,244.736
2021-05-03 13:00:00,252.27100000000002
2021-05-03 14:00:00,369.90500000000003
2021-05-03 15:00:00,241.65
2021-05-03 16:00:00,262.17900000000003
2021-05-03 17:00:00,337.222
2021-05-03 18:00:00,379.401
2021-05-03 19:00:00,313.403
2021-05-03 20:00:00,239.954
2021-05-03 21:00:00,79.168
2021-05-03 22:00:00,83.67699999999999
2021-05-03 23:00:00,72.852
2021-05-04 00:00:00,25.366999999999997
2021-05-04 01:00:00,62.775999999999996
2021-05-04 02:00:00,13.858
2021-05-04 03:00:00,50.518
2021-05-04 04:00:00,37.132999999999996
2021-05-04 05:00:00,141.075
